participant,Finished,cluster,question,value,item
186,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
186,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
186,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
186,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
186,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
186,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
186,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
186,True,3,What is your experience with study preregistration?,value_2,NA
186,True,3,What is your experience with study preregistration?,value_3,NA
186,True,3,What is your experience with study preregistration?,value_4,NA
186,True,3,What is your experience with study preregistration?,value_5,NA
186,True,3,What is your experience with study preregistration?,value_6,NA
186,True,3,What is your experience with study preregistration?,value_7,NA
186,True,3,What is your experience with study preregistration?,value_8,NA
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration stifles research creativity or flexibility
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration might lead to other people taking my research idea and implementing my plan
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,"It might take too much time, effort, and resources"
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
186,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_1,I don’t know/prefer not to answer
187,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
187,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
187,True,3,What is your experience with study preregistration?,value_1,I don’t know/prefer not to answer
187,True,3,What is your experience with study preregistration?,value_2,NA
187,True,3,What is your experience with study preregistration?,value_3,NA
187,True,3,What is your experience with study preregistration?,value_4,NA
187,True,3,What is your experience with study preregistration?,value_5,NA
187,True,3,What is your experience with study preregistration?,value_6,NA
187,True,3,What is your experience with study preregistration?,value_7,NA
187,True,3,What is your experience with study preregistration?,value_8,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I don’t know/prefer not to answer
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
187,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_1,Not at all important
188,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
188,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
188,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
188,True,3,What is your experience with study preregistration?,value_2,NA
188,True,3,What is your experience with study preregistration?,value_3,NA
188,True,3,What is your experience with study preregistration?,value_4,NA
188,True,3,What is your experience with study preregistration?,value_5,NA
188,True,3,What is your experience with study preregistration?,value_6,NA
188,True,3,What is your experience with study preregistration?,value_7,NA
188,True,3,What is your experience with study preregistration?,value_8,NA
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration prevents exploratory research
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,Preregistration stifles research creativity or flexibility
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,Preregistration might lead to other people taking my research idea and implementing my plan
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,"My phd design has changed quite drastically at least four times due to practical data collection difficulties. I imagine preregistering would take a lot of time. In a way the ethical review already requires some sort of preregistering, although it is not publicly available. I think it is more important that in the design phase researchers work with professionals so that the design is aligned with what is possible in terms of data collection and also what type of questions are interesting from a practical/professional point of view (as complementary to the researchers non-practice informed view)"
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
188,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_1,Not at all important
189,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
189,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
189,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
189,True,3,What is your experience with study preregistration?,value_2,NA
189,True,3,What is your experience with study preregistration?,value_3,NA
189,True,3,What is your experience with study preregistration?,value_4,NA
189,True,3,What is your experience with study preregistration?,value_5,NA
189,True,3,What is your experience with study preregistration?,value_6,NA
189,True,3,What is your experience with study preregistration?,value_7,NA
189,True,3,What is your experience with study preregistration?,value_8,NA
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration stifles research creativity or flexibility
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration might lead to other people taking my research idea and implementing my plan
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,"It might take too much time, effort, and resources"
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
189,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_1,Very important
190,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
190,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
190,True,3,What is your experience with study preregistration?,value_1,I regularly preregister my studies
190,True,3,What is your experience with study preregistration?,value_2,NA
190,True,3,What is your experience with study preregistration?,value_3,NA
190,True,3,What is your experience with study preregistration?,value_4,NA
190,True,3,What is your experience with study preregistration?,value_5,NA
190,True,3,What is your experience with study preregistration?,value_6,NA
190,True,3,What is your experience with study preregistration?,value_7,NA
190,True,3,What is your experience with study preregistration?,value_8,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
190,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_1,Not at all important
191,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
191,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
191,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
191,True,3,What is your experience with study preregistration?,value_2,NA
191,True,3,What is your experience with study preregistration?,value_3,NA
191,True,3,What is your experience with study preregistration?,value_4,NA
191,True,3,What is your experience with study preregistration?,value_5,NA
191,True,3,What is your experience with study preregistration?,value_6,NA
191,True,3,What is your experience with study preregistration?,value_7,NA
191,True,3,What is your experience with study preregistration?,value_8,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I don’t know/prefer not to answer
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
191,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
192,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
192,False,3,What is your experience with study preregistration?,value_1,NA
192,False,3,What is your experience with study preregistration?,value_2,NA
192,False,3,What is your experience with study preregistration?,value_3,NA
192,False,3,What is your experience with study preregistration?,value_4,NA
192,False,3,What is your experience with study preregistration?,value_5,NA
192,False,3,What is your experience with study preregistration?,value_6,NA
192,False,3,What is your experience with study preregistration?,value_7,NA
192,False,3,What is your experience with study preregistration?,value_8,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
192,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
193,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
193,False,3,What is your experience with study preregistration?,value_1,NA
193,False,3,What is your experience with study preregistration?,value_2,NA
193,False,3,What is your experience with study preregistration?,value_3,NA
193,False,3,What is your experience with study preregistration?,value_4,NA
193,False,3,What is your experience with study preregistration?,value_5,NA
193,False,3,What is your experience with study preregistration?,value_6,NA
193,False,3,What is your experience with study preregistration?,value_7,NA
193,False,3,What is your experience with study preregistration?,value_8,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
193,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
194,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
194,False,3,What is your experience with study preregistration?,value_1,NA
194,False,3,What is your experience with study preregistration?,value_2,NA
194,False,3,What is your experience with study preregistration?,value_3,NA
194,False,3,What is your experience with study preregistration?,value_4,NA
194,False,3,What is your experience with study preregistration?,value_5,NA
194,False,3,What is your experience with study preregistration?,value_6,NA
194,False,3,What is your experience with study preregistration?,value_7,NA
194,False,3,What is your experience with study preregistration?,value_8,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
194,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_1,I don’t know/prefer not to answer
195,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
195,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
195,False,3,What is your experience with study preregistration?,value_1,I don’t know/prefer not to answer
195,False,3,What is your experience with study preregistration?,value_2,NA
195,False,3,What is your experience with study preregistration?,value_3,NA
195,False,3,What is your experience with study preregistration?,value_4,NA
195,False,3,What is your experience with study preregistration?,value_5,NA
195,False,3,What is your experience with study preregistration?,value_6,NA
195,False,3,What is your experience with study preregistration?,value_7,NA
195,False,3,What is your experience with study preregistration?,value_8,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I don’t know/prefer not to answer
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
195,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
196,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
196,False,3,What is your experience with study preregistration?,value_1,NA
196,False,3,What is your experience with study preregistration?,value_2,NA
196,False,3,What is your experience with study preregistration?,value_3,NA
196,False,3,What is your experience with study preregistration?,value_4,NA
196,False,3,What is your experience with study preregistration?,value_5,NA
196,False,3,What is your experience with study preregistration?,value_6,NA
196,False,3,What is your experience with study preregistration?,value_7,NA
196,False,3,What is your experience with study preregistration?,value_8,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
196,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
197,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
197,False,3,What is your experience with study preregistration?,value_1,NA
197,False,3,What is your experience with study preregistration?,value_2,NA
197,False,3,What is your experience with study preregistration?,value_3,NA
197,False,3,What is your experience with study preregistration?,value_4,NA
197,False,3,What is your experience with study preregistration?,value_5,NA
197,False,3,What is your experience with study preregistration?,value_6,NA
197,False,3,What is your experience with study preregistration?,value_7,NA
197,False,3,What is your experience with study preregistration?,value_8,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
197,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
198,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
198,False,3,What is your experience with study preregistration?,value_1,NA
198,False,3,What is your experience with study preregistration?,value_2,NA
198,False,3,What is your experience with study preregistration?,value_3,NA
198,False,3,What is your experience with study preregistration?,value_4,NA
198,False,3,What is your experience with study preregistration?,value_5,NA
198,False,3,What is your experience with study preregistration?,value_6,NA
198,False,3,What is your experience with study preregistration?,value_7,NA
198,False,3,What is your experience with study preregistration?,value_8,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
198,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
199,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
199,False,3,What is your experience with study preregistration?,value_1,NA
199,False,3,What is your experience with study preregistration?,value_2,NA
199,False,3,What is your experience with study preregistration?,value_3,NA
199,False,3,What is your experience with study preregistration?,value_4,NA
199,False,3,What is your experience with study preregistration?,value_5,NA
199,False,3,What is your experience with study preregistration?,value_6,NA
199,False,3,What is your experience with study preregistration?,value_7,NA
199,False,3,What is your experience with study preregistration?,value_8,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
199,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
200,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
200,False,3,What is your experience with study preregistration?,value_1,NA
200,False,3,What is your experience with study preregistration?,value_2,NA
200,False,3,What is your experience with study preregistration?,value_3,NA
200,False,3,What is your experience with study preregistration?,value_4,NA
200,False,3,What is your experience with study preregistration?,value_5,NA
200,False,3,What is your experience with study preregistration?,value_6,NA
200,False,3,What is your experience with study preregistration?,value_7,NA
200,False,3,What is your experience with study preregistration?,value_8,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
200,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_1,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_2,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_3,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_4,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_5,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_6,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_7,NA
201,False,3,"In your opinion, how important is preregistration for your work?",value_8,NA
201,False,3,What is your experience with study preregistration?,value_1,NA
201,False,3,What is your experience with study preregistration?,value_2,NA
201,False,3,What is your experience with study preregistration?,value_3,NA
201,False,3,What is your experience with study preregistration?,value_4,NA
201,False,3,What is your experience with study preregistration?,value_5,NA
201,False,3,What is your experience with study preregistration?,value_6,NA
201,False,3,What is your experience with study preregistration?,value_7,NA
201,False,3,What is your experience with study preregistration?,value_8,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,NA
201,False,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
